timestamp,location_id,temperature_c,humidity,rainfall_mm,wind_speed,magnitude,depth_km,soil_type,soil_moisture,soil_density,liquefaction_risk,vibration,strain,load,fatigue_index
2024-01-03 19:00:00,LOC_001,28.94,57.48,0.0,6.92,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5396611716026902,1.772626982244119e-05,28777.996999844727,0.0690867725163162
2024-01-03 20:00:00,LOC_001,25.02,65.92,0.0,2.58,0.0,300.0,clay,0.4622,1633.91,0.4636,0.56446432047109,2.0592310519871e-05,33432.48922521082,0.06975360059128419
2024-01-03 21:00:00,LOC_001,25.02,69.94,0.0,6.66,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5532514166533204,2.143654626576579e-05,34803.14175353827,0.07044776703106125
2024-01-03 22:00:00,LOC_001,25.94,59.68,0.0,3.58,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6060082642372293,2.3525875140555847e-05,38194.83412193291,0.07120958250760805
2024-01-03 23:00:00,LOC_001,21.28,62.47,0.0,2.47,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6178692211308885,2.771063789971997e-05,44991.414630393716,0.07210695925410074
2024-01-04 00:00:00,LOC_001,26.21,47.24,0.0,4.39,1.02,275.21,clay,0.4622,1633.91,0.4636,0.553906759468463,3.080376088883685e-05,50010.49774902264,0.0731044441771505
2024-01-04 01:00:00,LOC_001,23.37,57.35,0.0,1.37,0.0,300.0,clay,0.4622,1633.91,0.4636,0.601984602526827,3.3406620374094847e-05,54238.138439678005,0.07418625155326128
2024-01-04 02:00:00,LOC_001,24.67,64.18,0.0,1.94,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5421827831506395,3.436375935919277e-05,55791.25462255396,0.07529903662497385
2024-01-04 03:00:00,LOC_001,23.61,62.85,0.0,1.46,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5260913619841351,4.098302333029568e-05,66538.80179027657,0.07662618701481164
2024-01-04 04:00:00,LOC_001,28.2,51.41,0.0,6.52,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5156763756438604,4.036324036501877e-05,65528.93166577025,0.07793319502917281
2024-01-04 05:00:00,LOC_001,28.12,58.14,0.0,4.42,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6119887239964958,4.2832602589442895e-05,69537.95971307582,0.07932016515575568
2024-01-04 06:00:00,LOC_001,28.09,53.15,0.0,3.09,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5987034720447152,4.3966528131400373e-05,71378.89312416442,0.08074385363957458
2024-01-04 07:00:00,LOC_001,26.02,67.04,0.0,3.48,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6096111778958979,4.1785082566513096e-05,67839.0391787516,0.08209693792828891
2024-01-04 08:00:00,LOC_001,25.76,64.33,0.0,7.28,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5888975025733186,4.207282674231541e-05,68306.4115433076,0.08345934419754891
2024-01-04 09:00:00,LOC_001,30.19,52.22,0.0,3.0,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5893018436377614,4.183582423520051e-05,67918.02106848914,0.08481400382039815
2024-01-04 10:00:00,LOC_001,29.64,47.91,0.0,0.55,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6172572608610093,3.626289380467528e-05,58871.08199111687,0.08598821762215766
2024-01-04 11:00:00,LOC_001,32.54,54.78,0.0,4.83,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5588156723930388,3.5820106674005925e-05,58150.214767576435,0.08714805335892348
2024-01-04 12:00:00,LOC_001,32.49,53.25,0.0,5.98,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5497591440028556,3.0166028489927626e-05,48971.436731817026,0.08812481367923097
2024-01-04 13:00:00,LOC_001,33.51,70.92,0.0,2.65,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5838635691582035,2.712677373004375e-05,44036.981085145635,0.08900315376113745
2024-01-04 14:00:00,LOC_001,35.16,56.42,0.0,6.07,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5574269385956896,2.4108926762246206e-05,39137.10288038105,0.08978376326938395
2024-01-04 15:00:00,LOC_001,32.27,47.83,0.0,4.35,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6118936587859386,2.1314703489002792e-05,34602.314619398705,0.09047392410938777
2024-01-04 16:00:00,LOC_001,25.83,65.13,0.0,6.63,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5862261408247696,2.153193209390289e-05,34957.66492176027,0.09117117259268571
2024-01-04 17:00:00,LOC_001,29.84,51.26,0.0,6.91,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6293848716851543,2.0163923405931044e-05,32735.09129885594,0.09182409070978052
2024-01-04 18:00:00,LOC_001,24.88,66.09,0.0,7.95,0.0,300.0,clay,0.4622,1633.91,0.4636,0.530699406547094,1.7359157850583947e-05,28183.376128959295,0.09238622254278807
2024-01-04 19:00:00,LOC_001,26.91,54.76,0.0,3.43,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6052986157402728,2.0947588604685802e-05,34008.526992460866,0.0930645399852649
2024-01-04 20:00:00,LOC_001,24.29,65.72,0.0,4.46,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6551134994901407,1.836079752713172e-05,29809.794385341982,0.09365911156117314
2024-01-04 21:00:00,LOC_001,27.27,49.53,0.0,5.14,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5481609992084643,2.2404664090021155e-05,36373.940051353915,0.09438460837536651
2024-01-04 22:00:00,LOC_001,23.64,52.24,0.0,4.77,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5637324066610336,2.4916582400920442e-05,40453.797844030676,0.09519148003723299
2024-01-04 23:00:00,LOC_001,25.05,67.86,0.0,11.17,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6035523884936791,2.720036097774473e-05,44160.92342223241,0.09607229221236262
2024-01-05 00:00:00,LOC_001,23.41,56.14,0.0,2.27,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5604687919944703,2.8332412667725697e-05,45999.761897773176,0.09698978096016866
2024-01-05 01:00:00,LOC_001,24.14,67.78,0.0,2.54,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6504999744619616,3.324999758414469e-05,53983.35087891708,0.09806650646823414
2024-01-05 02:00:00,LOC_001,23.15,64.34,0.0,4.06,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5219214654506094,3.842205580957624e-05,62381.23641948942,0.09931073209306028
2024-01-05 03:00:00,LOC_001,21.29,59.02,0.0,6.45,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6398533214492653,4.005616896009839e-05,65035.79948076217,0.10060790433409872
2024-01-05 04:00:00,LOC_001,25.52,62.78,0.0,4.37,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6579705507035466,3.977126277455881e-05,64569.94398539848,0.10189578484932238
2024-01-05 05:00:00,LOC_001,26.96,57.51,0.0,4.11,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6810389361616823,4.366941582466301e-05,70897.49774256836,0.10330987165635777
2024-01-05 06:00:00,LOC_001,28.65,65.83,0.0,9.29,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6176874360045091,4.467174362478004e-05,72523.31089309117,0.10475638613714841
2024-01-05 07:00:00,LOC_001,28.92,58.45,0.0,2.19,0.0,300.0,clay,0.4622,1633.91,0.4636,0.635514556039579,4.219887166889167e-05,68508.45134780426,0.10612282219351137
2024-01-05 08:00:00,LOC_001,33.18,43.21,0.0,4.28,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6730255997292538,4.2342753860901094e-05,68738.52571841111,0.10749384720071845
2024-01-05 09:00:00,LOC_001,32.7,56.57,0.0,7.61,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5410049101576762,3.887289951234572e-05,63105.98503843986,0.10875252830695234
2024-01-05 10:00:00,LOC_001,32.02,56.78,0.0,6.61,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5741057194336917,3.636139845251977e-05,59029.313915900675,0.10992989812527679
2024-01-05 11:00:00,LOC_001,34.0,59.94,0.0,3.13,0.0,300.0,clay,0.4622,1633.91,0.4636,0.7082627262528755,3.382319298913377e-05,54907.471419349,0.11102505568956351
2024-01-05 12:00:00,LOC_001,32.69,60.95,0.0,8.64,1.15,300.0,clay,0.4622,1633.91,0.4636,0.587713877488663,3.1679249102920934e-05,51427.87095530457,0.11205081084520915
2024-01-05 13:00:00,LOC_001,33.15,54.05,0.0,2.52,0.0,300.0,clay,0.4622,1633.91,0.4636,0.561143813126767,2.8181813355828818e-05,45749.905775809995,0.11296331608503571
2024-01-05 14:00:00,LOC_001,32.43,64.02,0.0,2.64,0.0,300.0,clay,0.4622,1633.91,0.4636,0.566287043139507,2.480217897355035e-05,40263.80911230514,0.11376639832460135
2024-01-05 15:00:00,LOC_001,33.09,63.6,0.0,1.0,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6544006113536065,2.2691725549303834e-05,36837.411418842545,0.11450113931196124
2024-01-05 16:00:00,LOC_001,33.18,52.56,0.0,4.99,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6060818379558846,2.1791446096588992e-05,35375.87287951315,0.11520672916659788
2024-01-05 17:00:00,LOC_001,27.86,61.29,0.0,3.03,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5872656043183639,1.9555028915964785e-05,31747.336677362702,0.11583994601322033
2024-01-05 18:00:00,LOC_001,25.15,61.56,0.0,5.98,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5570368437119043,1.9067556350906292e-05,30956.93789372119,0.116457397952366
2024-01-05 19:00:00,LOC_001,25.8,59.4,0.0,5.46,1.69,250.06,clay,0.4622,1633.91,0.4636,0.6185895071752837,2.0519025333327132e-05,33313.195824897644,0.11712184665952947
2024-01-05 20:00:00,LOC_001,25.97,54.91,0.0,3.14,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6625807808244502,1.9682860803728423e-05,31955.59477933325,0.11775921732037428
2024-01-05 21:00:00,LOC_001,25.32,50.92,0.0,2.65,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5864254631115932,2.1514267664487994e-05,34929.20000213846,0.11845589805631045
2024-01-05 22:00:00,LOC_001,27.16,59.6,0.0,2.77,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6614648976618448,2.3400319523381464e-05,37990.435363955345,0.11921363669522217
2024-01-05 23:00:00,LOC_001,21.77,58.5,0.0,9.69,0.0,300.0,clay,0.4622,1633.91,0.4636,0.659882330566683,2.7796891276522867e-05,45131.19156209143,0.12011380136401585
2024-01-06 00:00:00,LOC_001,21.87,61.02,0.0,1.17,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6533895210842923,3.0962281830494454e-05,50270.47743542945,0.12111647171470905
2024-01-06 01:00:00,LOC_001,23.97,51.66,0.0,3.84,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6309158460982529,3.2632511341008356e-05,52980.93327200243,0.12217320349156804
2024-01-06 02:00:00,LOC_001,23.61,63.76,0.0,3.21,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6933148614609583,3.7297299693999874e-05,60554.77195156202,0.12338099934962027
2024-01-06 03:00:00,LOC_001,26.45,64.52,0.0,2.23,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6897111658219174,3.904402616957299e-05,63388.54423742938,0.12464531624340972
2024-01-06 04:00:00,LOC_001,26.25,59.67,0.0,1.77,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5671056165636202,4.0052535302551894e-05,65026.029530253,0.12594229361779474
2024-01-06 05:00:00,LOC_001,28.23,55.08,0.0,4.7,1.38,286.85,clay,0.4622,1633.91,0.4636,0.6287047002016604,4.290491945140558e-05,69655.27290143527,0.12733160361584323
2024-01-06 06:00:00,LOC_001,25.82,62.34,0.0,1.51,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6589586888595309,4.146595022106379e-05,67321.08206095407,0.12867435698526974
2024-01-06 07:00:00,LOC_001,30.18,60.95,0.0,2.46,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5779299808619932,4.0285049219737205e-05,65400.43610850385,0.12997880209010548
2024-01-06 08:00:00,LOC_001,29.33,54.6,0.0,6.15,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5290960899269783,4.1926106762081324e-05,68065.29183415312,0.13133639910360204
2024-01-06 09:00:00,LOC_001,33.17,47.91,0.0,3.03,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5521886440958226,3.790500374187497e-05,61534.36301619369,0.1325637334058151
2024-01-06 10:00:00,LOC_001,31.74,64.23,0.0,6.9,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6592031037630723,3.574365523703962e-05,58026.660789414615,0.13372110479537488
2024-01-06 11:00:00,LOC_001,33.37,55.29,0.0,3.24,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6955711238559603,3.493045999285728e-05,56705.40128081919,0.1348521229891342
2024-01-06 12:00:00,LOC_001,32.21,51.5,0.0,4.77,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6188889890429705,2.956810926428744e-05,48000.93778145231,0.1358095262121442
2024-01-06 13:00:00,LOC_001,33.63,56.76,0.0,1.58,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6104056506597826,2.9462455335838343e-05,47828.60406671635,0.13676349215118544
2024-01-06 14:00:00,LOC_001,33.44,51.93,0.0,5.46,0.0,300.0,clay,0.4622,1633.91,0.4636,0.5895860298605538,2.610514621455062e-05,42378.53004625235,0.13760875357998165
2024-01-06 15:00:00,LOC_001,29.45,51.1,0.0,4.81,1.18,300.0,clay,0.4622,1633.91,0.4636,0.7008914370296989,2.4768048912501864e-05,40209.84012700972,0.13841075938056813
2024-01-06 16:00:00,LOC_001,30.94,51.3,0.0,1.9,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6864899047974159,2.0478896761734036e-05,33245.99552697371,0.13907386774346348
2024-01-06 17:00:00,LOC_001,31.24,64.08,0.0,2.17,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6848690073752371,2.07445577140484e-05,33677.15548863577,0.1397455758120314
2024-01-06 18:00:00,LOC_001,31.25,50.6,0.0,4.91,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6445547448199033,1.7136777577360312e-05,27820.205268165257,0.14030046401671212
2024-01-06 19:00:00,LOC_001,29.53,55.74,0.0,3.04,0.0,300.0,clay,0.4622,1633.91,0.4636,0.6401581173038349,1.9501854524789093e-05,31660.37432655596,0.1409319463548272
